شناسه ورودی,شناسه افزوده‌شده,نتیجه,عنوان ورودی,عنوان شاهد,ناشر ورودی,لینک ورودی,لینک معتبر/بهترین شاهد,نوع شاهد,امتیاز تطبیق,وضعیت DOI,نتیجه بررسی لینک‌ها,وضعیت جست‌وجوی مستقل,علت تصمیم
S834,,رد,لایحه و سند راهبردی نظام جامع جبران خسارت‌های تغییر اقلیم و بازتخصیص آب و تعیین سازوکار غرامت به حوضه‌های مبدأ در حقوق ایران,,معاونت حقوقی ریاست جمهوری با همکاری وزارت دادگستری,https://iranalaw.ir/bills/water-compensation-comprehensive-system-1402/,,,,,"network_error, challenge, network_error",search_error,صفحه‌ها یا نتایج جست‌وجو با عنوان/اطلاعات منبع تطبیق محتوایی کافی نداشتند.
S835,,رد,گزارش تفریغ بودجه دیوان محاسبات کشور پیرامون انحراف اعتبارات طرح‌های سدسازی و انتقال آب فاقد مجوز ماده ۲۳ قانون الحاق موادی به قانون تنظیم بخشی از مقررات مالی دولت,,دیوان محاسبات کشور (معاونت فنی و حسابرسی امور زیربنایی),https://dmk.ir/reports/budget-audit-water-projects-1402/,,,,,"http_error, challenge, http_error",search_error,صفحه‌ها یا نتایج جست‌وجو با عنوان/اطلاعات منبع تطبیق محتوایی کافی نداشتند.
S836,,رد,الزامات پدافند غیرعامل و سند آسیب‌پذیری زیرساخت‌های خطوط انتقال آب بین‌حوضه‌ای کشور در برابر تهدیدات کالبدی، سایبری و خرابکاری,راهبردهای جامع پدافند غیرعامل برای کاهش آسیب‌پذیری در زیرساخت‌های حیاتی ...,سازمان پدافند غیرعامل کشور (قرارگاه پدافند آب),https://paydandefence.ir/reports/water-pipeline-passive-defense-1402/,https://www.shana.ir/news/648245/%D8%B1%D8%A7%D9%87%D8%A8%D8%B1%D8%AF%D9%87%D8%A7%DB%8C-%D8%AC%D8%A7%D9%85%D8%B9-%D9%BE%D8%AF%D8%A7%D9%81%D9%86%D8%AF-%D8%BA%DB%8C%D8%B1%D8%B9%D8%A7%D9%85%D9%84-%D8%A8%D8%B1%D8%A7%DB%8C-%DA%A9%D8%A7%D9%87%D8%B4-%D8%A2%D8%B3%DB%8C%D8%A8-%D9%BE%D8%B0%DB%8C%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%B2%DB%8C%D8%B1%D8%B3%D8%A7%D8%AE%D8%AA-%D9%87%D8%A7%DB%8C,search_index,0.4939,,"network_error, challenge, network_error",ok,صفحه‌ها یا نتایج جست‌وجو با عنوان/اطلاعات منبع تطبیق محتوایی کافی نداشتند.
S837,,رد,گزارش ارزیابی راهبردی کمیسیون زیربنایی و تولیدی مجمع تشخیص مصلحت نظام در خصوص آسیب‌شناسی سیاست‌های کلی نظام در بخش منابع آب,,دبیرخانه مجمع تشخیص مصلحت نظام (کمیسیون زیربنایی),https://maslahat.ir/reports/general-water-policies-revision-1402/,,,,,"http_error, http_error, http_error",search_error,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S838,,رد,تفاهم‌نامه چهارجانبه استانداران اصفهان، چهارمحال و بختیاری، خوزستان و یزد تحت نظارت وزارت کشور جهت هماهنگی و توزیع منصفانه آب در خشکسالی‌های حاد,,وزارت کشور (معاونت هماهنگی امور اقتصادی و توسعه منطقه‌ای),https://moi.ir/regional-development/4provinces-water-accord-1402/,,,,,"http_error, challenge, http_error",search_error,صفحه‌ها یا نتایج جست‌وجو با عنوان/اطلاعات منبع تطبیق محتوایی کافی نداشتند.
S839,,رد,گزارش تحلیلی سازمان قضایی نیروهای مسلح پیرامون آسیب‌شناسی مدیریت بحران‌های اجتماعی آبان و آذر ۱۴۰۰ در اصفهان و ضرورت تمایز میان مطالبات صنفی و امنیتی,,سازمان قضایی نیروهای مسلح جمهوری اسلامی ایران,https://imj.eadl.ir/reports/zayandehrud-protests-pathology-1400/,,,,,"network_error, http_error, network_error",search_error,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S840,,رد,منشور صلح و عدالت آبی ایران؛ طرح جامع بازنگری در ساختار حقوقی آب و اصلاح قانون توزیع عادلانه آب مصوب ۱۳۶۱ بر مبنای پایداری سرزمینی,,اندیشکده تدبیر آب ایران با همکاری مرکز پژوهش‌های مجلس,https://iranwatertadbir.ir/charter-of-water-peace-1402/,,,,,"network_error, challenge, network_error",search_error,صفحه‌ها یا نتایج جست‌وجو با عنوان/اطلاعات منبع تطبیق محتوایی کافی نداشتند.
S841,,رد,گزارش پایش آنلاین ایستگاه‌های هیدرومتری و کیفیت‌سنجی کارون سفلی و ثبت هدایت الکتریکی بالای ۱۲۰۰۰ میکروزیمنس در مقطع دارخوین، خرمشهر و مارد,,سازمان آب و برق خوزستان (دفتر پایش و کنترل کیفی منابع آب),https://kwpa.ir/reports/karun-salinity-extreme-darkhovin-1403/,,,,,"network_error, http_error, network_error",no_results,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S842,,رد,مدل‌سازی هیدرودینامیکی سه‌بعدی پیشروی جزرومدی زبانه شوری آب خلیج فارس در خورها و رودخانه بهمنشیر و ارزیابی اثربخشی احداث سدهای سلولی,,دانشگاه شهید چمران اهواز (نشریه علوم مهندسی آبیاری),https://jise.scu.ac.ir/article_14890.html,,,,not_registered,"http_error, challenge, challenge, challenge",no_results,DOI ارائه‌شده در Crossref ثبت نشده و منبع هم‌عنوان مستقلی پیدا نشد.
S843,,رد,گزارش تخصصی خسارات ناشی از تنش شوری و بی‌آبی بر خشکیدن، سرشکستگی و عقیم‌شدن بیش از ۲.۳ میلیون اصله نخل در نخلستان‌های شادگان، آبادان و خرمشهر,,مؤسسه تحقیقات خرما و میوه‌های گرمسیری کشور (سازمان تحقیقات، آموزش و ترویج کشاورزی),https://dprc.areeo.ac.ir/reports/palm-salinity-desiccation-khuzestan-1402/,,,,,"network_error, http_error, network_error",search_error,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S844,,رد,ارزیابی بیلان انباشت نمک و شور شدن اراضی فاز اول و دوم طرح ۵۵۰ هزار هکتاری مقام معظم رهبری در خوزستان در پی کمبود آب شیرین کارون و کرخه,,مؤسسه جهاد نصر (مجری طرح ۵۵۰ هزار هکتاری احیای دشت‌های خوزستان و ایلام),https://jihad-nasr.ir/reports/550k-hectares-water-deficit-1402/,,,,,"network_error, http_error, network_error",no_results,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S845,,رد,گزارش جامع منشأیابی، نقشه‌برداری و پهنه‌بندی کانون‌های بحرانی ریزگرد داخلی در استان خوزستان و پیوند مستقیم آن با خشکی تالاب‌های هورالعظیم و شادگان,,ستاد ملی مقابله با گرد و غبار با همکاری اداره کل حفاظت محیط زیست استان خوزستان,https://doe.ir/dust-taskforce/khuzestan-dust-sources-atlas-1403/,,,,,"network_error, http_error, network_error",search_error,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S846,,رد,تحلیل اثرات هم‌افزای کاهش آورد رودخانه کرخه و انحراف آب سرشاخه‌ها با فعالیت‌های استخراج نفت در میدان آزادگان بر نابودی اکوسیستم هورالعظیم,,دانشگاه تهران (فصلنامه محیط‌شناسی),https://jes.ut.ac.ir/article_89920.html,,,,not_registered,"http_error, soft_404, challenge, empty",search_error,DOI ارائه‌شده در Crossref ثبت نشده و منبع هم‌عنوان مستقلی پیدا نشد.
S847,,رد,بررسی همه‌گیرشناسی و تحلیل بار بیماری‌های حاد تنفسی، قلبی-عروقی و چشمی ناشی از توفان‌های گرد و غبار در کلان‌شهر اهواز و شهرهای حوضه کارون سفلی,,دانشگاه علوم پزشکی جندی‌شاپور اهواز (مجله علمی پزشکی جندی‌شاپور),https://ajmb.ajums.ac.ir/article_14210.html,,,,not_registered,"http_error, network_error, challenge, network_error",search_error,DOI ارائه‌شده در Crossref ثبت نشده و منبع هم‌عنوان مستقلی پیدا نشد.
S848,,رد,گزارش شرکت مدیریت شبکه برق ایران (دیسپاچینگ ملی) پیرامون افت ۴۵۰۰ مگاواتی ظرفیت آماده‌به‌کار نیروگاه‌های برق‌آبی کارون و تشدید ناترازی برق کشور در تابستان,,شرکت مدیریت شبکه برق ایران (دیسپاچینگ ملی),https://igmc.ir/reports/karun-hydropower-summer-deficit-1403/,,,,,"network_error, http_error, network_error",no_results,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S849,,رد,واکاوی چالش‌های فنی و کیفی طرح آبرسانی غدیر خوزستان و علل ناکامی در دستیابی به شاخص‌های استاندارد آب شرب پایدار برای اهواز و آبادان,,شرکت مهندسی آب و فاضلاب کشور با همکاری آبفای خوزستان,https://abfa-khz.ir/reports/ghadir-water-supply-evaluation-1402/,,,,,"network_error, http_error, network_error",no_results,لینک‌های ارائه‌شده در دسترس نبودند و منبع هم‌عنوان مستقلی پیدا نشد.
S850,,رد,ارزیابی اقتصادی خسارات ناشی از افزایش شوری و املاح خورنده کارون بر مجتمع‌های پتروشیمی منطقه ویژه اقتصادی ماهشهر و صنایع فولاد خوزستان,دانشگاه صنعت نفت,دانشگاه صنعت نفت (نشریه اقتصاد انرژی و مدیریت),https://put.ac.ir/journal/petrochemical-water-salinity-damage-1403/,https://put.ac.ir/fa-IR/put/1/page/%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B5%D9%86%D8%B9%D8%AA-%D9%86%D9%81%D8%AA,live_page,0.1208,not_registered,"http_error, live_html, challenge, http_error",search_error,DOI ارائه‌شده در Crossref ثبت نشده و منبع هم‌عنوان مستقلی پیدا نشد.
S851,,رد,بررسی اثر کاهش جریان پایه کارون بر تغلیظ باقیمانده‌های دارویی، آنتی‌بیوتیک‌ها و آلاینده‌های بیمارستانی در خروجی فاضلاب‌های شهری اهواز,,دانشگاه علوم پزشکی تهران (نشریه سلامت و محیط زیست ایران),https://ijhe.tums.ac.ir/article_14590.html,,,,not_registered,"http_error, http_error, challenge, http_error",no_results,DOI ارائه‌شده در Crossref ثبت نشده و منبع هم‌عنوان مستقلی پیدا نشد.
